Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
,,Helene NOESMOEN,,IQFOIL Fem. ,7.0,G,5,,132.0,78.0,World Championship 2023,Race 2 Blue Heat 1
,,Ingrid PUUSTA,,IQFOIL Fem. ,25.0,G,53,,314.0,207.0,World Championship 2023,Race 2 Blue Heat 1
,,Johanna HJERTBERG,,IQFOIL Fem. ,38.0,G,58,,349.0,230.0,World Championship 2023,Race 2 Blue Heat 1
,,Lola SORIN,,IQFOIL Fem. ,6.0,G,18,,195.0,127.0,World Championship 2023,Race 2 Blue Heat 1
,,Samantha COSTIN,,IQFOIL Fem. ,22.0,G,63,,357.0,258.0,World Championship 2023,Race 2 Blue Heat 1
,,Katerina SVIKOVA,,IQFOIL Fem. ,5.0,G,40,,327.0,237.0,World Championship 2023,Race 2 Blue Heat 1
,,Stella BILGER,,IQFOIL Fem. ,40.0,G,82,,494.0,376.0,World Championship 2023,Race 2 Blue Heat 1
,,Giovanna PRADA,,IQFOIL Fem. ,37.0,G,67,,379.0,267.0,World Championship 2023,Race 2 Blue Heat 1
,,Nicole van der VELDEN,,IQFOIL Fem. ,26.0,G,20,,205.8,133.8,World Championship 2023,Race 5 Blue Heat 1
,,Laerke BUHL-HANSEN,,IQFOIL Fem. ,11.0,G,34,,317.5,206.5,World Championship 2023,Race 5 Blue Heat 1
,,Samantha COSTIN,,IQFOIL Fem. ,31.0,G,63,,357.0,258.0,World Championship 2023,Race 5 Blue Heat 1
,,Palma CARGO,,IQFOIL Fem. ,7.0,G,14,,203.0,103.0,World Championship 2023,Race 5 Blue Heat 1
,,Bruna MARTINELLI CESARIO de MELLO,,IQFOIL Fem. ,36.0,G,76,,439.0,326.0,World Championship 2023,Race 5 Blue Heat 1
,,Ingrid PUUSTA,,IQFOIL Fem. ,28.0,G,53,,314.0,207.0,World Championship 2023,Race 5 Blue Heat 1
,,Shahar TIBI,,IQFOIL Fem. ,5.0,G,1,,74.0,38.0,World Championship 2023,Race 5 Blue Heat 1
,,ZHENG Manjia,,IQFOIL Fem. ,12.0,G,42,,394.0,260.0,World Championship 2023,Race 5 Blue Heat 1
,,Pilar GONZALEZ de la MADRID TRUEBA,,IQFOIL Fem. ,6.0,G,12,,165.0,95.0,World Championship 2023,Race 5 Blue Heat 1
,,Saskia SILLS,,IQFOIL Fem. ,10.0,G,32,,282.0,195.0,World Championship 2023,Race 5 Blue Heat 1
,,Mina MOBEKK,,IQFOIL Fem. ,4.0,G,4,,142.0,78.0,World Championship 2023,Race 5 Blue Heat 1
,,Aleksandra BLINNIKKA,,IQFOIL Fem. ,14.0,G,56,,315.0,212.0,World Championship 2023,Race 5 Blue Heat 1
,,Manon BERGER,,IQFOIL Fem. ,41.0,G,77,,466.0,336.0,World Championship 2023,Race 5 Blue Heat 1
,,HUANG Xianting,,IQFOIL Fem. ,9.0,G,17,,191.0,118.0,World Championship 2023,Race 5 Blue Heat 1
,,Veerle TEN HAVE,,IQFOIL Fem. ,8.0,G,22,,255.0,146.0,World Championship 2023,Race 5 Blue Heat 1
,,Katya Ida COELHO,,IQFOIL Fem. ,47.0,G,88,,636.0,497.0,World Championship 2023,Race 5 Blue Heat 1
,,Rebecca HELLER,,IQFOIL Fem. ,43.0,G,87,,594.0,457.0,World Championship 2023,Race 5 Blue Heat 1
,,Sara SZENTIVANYI,,IQFOIL Fem. ,42.0,G,86,,589.0,450.0,World Championship 2023,Race 5 Blue Heat 1
,,Maja KUCHTA,,IQFOIL Fem. ,18.0,G,28,,242.0,169.0,World Championship 2023,Race 5 Blue Heat 1
,,Jennie ROBERTS,,IQFOIL Fem. ,22.0,G,61,,352.0,245.0,World Championship 2023,Race 5 Blue Heat 1
,,Helene NOESMOEN,,IQFOIL Fem. ,1.0,G,5,,132.0,78.0,World Championship 2023,Race 5 Blue Heat 1
,,Lucy KENYON,,IQFOIL Fem. ,21.0,G,68,,380.0,273.0,World Championship 2023,Race 5 Blue Heat 1
,,Lola SORIN,,IQFOIL Fem. ,15.0,G,18,,195.0,127.0,World Championship 2023,Race 5 Blue Heat 1
,,Dominique STATER,,IQFOIL Fem. ,27.0,G,50,,314.8,194.8,World Championship 2023,Race 5 Blue Heat 1
,,Alice READ,,IQFOIL Fem. ,24.0,G,37,,314.0,225.0,World Championship 2023,Race 5 Blue Heat 1
,,Sara WENNEKES,,IQFOIL Fem. ,3.0,G,11,,219.0,95.0,World Championship 2023,Race 5 Blue Heat 1
,,LU Yunxiu,,IQFOIL Fem. ,19.0,G,44,,389.0,273.0,World Championship 2023,Race 5 Blue Heat 1
,,Giovanna PRADA,,IQFOIL Fem. ,34.0,G,67,,379.0,267.0,World Championship 2023,Race 5 Blue Heat 1
,,Maya GYSLER,,IQFOIL Fem. ,2.0,G,39,,345.0,234.0,World Championship 2023,Race 5 Blue Heat 1
,,Cristina ORTIZ VIVAS,,IQFOIL Fem. ,32.0,G,83,,510.0,385.0,World Championship 2023,Race 5 Blue Heat 1
,,ONISHI Fujiko,,IQFOIL Fem. ,33.0,G,59,,331.0,233.0,World Championship 2023,Race 5 Blue Heat 1
,,Zofia NOCETI KLEPACKA,,IQFOIL Fem. ,29.0,G,38,,323.6,225.6,World Championship 2023,Race 5 Blue Heat 1
,,Sofie HAMMEKEN,,IQFOIL Fem. ,38.0,G,72,,425.0,312.0,World Championship 2023,Race 5 Blue Heat 1
,,Katerina SVIKOVA,,IQFOIL Fem. ,23.0,G,40,,327.0,237.0,World Championship 2023,Race 5 Blue Heat 1
,,Sharon KANTOR,,IQFOIL Fem. ,30.0,G,7,,115.0,55.0,World Championship 2023,Race 5 Blue Heat 1
,,Andrea TORRES FULLANA,,IQFOIL Fem. ,25.0,G,49,,304.0,182.0,World Championship 2023,Race 5 Blue Heat 1
,,Danicka SAILER,,IQFOIL Fem. ,37.0,G,65,,388.0,263.0,World Championship 2023,Race 5 Blue Heat 1
,,Lena ERDIL,,IQFOIL Fem. ,20.0,G,47,,247.0,166.0,World Championship 2023,Race 5 Blue Heat 1
,,Natasa LAPPA,,IQFOIL Fem. ,35.0,G,48,,271.0,177.0,World Championship 2023,Race 5 Blue Heat 1
,,SUNAGA Yuki,,IQFOIL Fem. ,16.0,G,43,,401.0,265.0,World Championship 2023,Race 5 Blue Heat 1
,,Danae PONTIFEX,,IQFOIL Fem. ,17.0,G,64,,374.0,260.0,World Championship 2023,Race 5 Blue Heat 1
,,TAN Xialing,,IQFOIL Fem. ,13.0,G,30,,269.0,182.0,World Championship 2023,Race 5 Blue Heat 1
,,Stella BILGER,,IQFOIL Fem. ,39.0,G,82,,494.0,376.0,World Championship 2023,Race 5 Blue Heat 1
,,Johanna HJERTBERG,,IQFOIL Fem. ,40.0,G,58,,349.0,230.0,World Championship 2023,Race 5 Blue Heat 1
,,Stella BILGER,,IQFOIL Fem. ,35.0,G,82,,494.0,376.0,World Championship 2023,Race 13 Silver Heat 1
,,Sofia HAMALAINEN,,IQFOIL Fem. ,23.0,G,78,,461.0,341.0,World Championship 2023,Race 13 Silver Heat 1
,,Giovanna PRADA,,IQFOIL Fem. ,16.0,G,67,,379.0,267.0,World Championship 2023,Race 13 Silver Heat 1
,,Lena ERDIL,,IQFOIL Fem. ,6.0,G,47,,247.0,166.0,World Championship 2023,Race 13 Silver Heat 1
,,Manon BERGER,,IQFOIL Fem. ,36.0,G,77,,466.0,336.0,World Championship 2023,Race 13 Silver Heat 1
,,Lorena ABICHT,,IQFOIL Fem. ,39.0,G,79,,477.0,348.0,World Championship 2023,Race 13 Silver Heat 1
,,WATANABE Junna,,IQFOIL Fem. ,18.0,G,75,,434.0,319.0,World Championship 2023,Race 13 Silver Heat 1
,,Catrin WILLIAMS,,IQFOIL Fem. ,12.0,G,71,,409.0,282.0,World Championship 2023,Race 13 Silver Heat 1
,,Bryn MULLER,,IQFOIL Fem. ,37.0,G,74,,446.0,318.0,World Championship 2023,Race 13 Silver Heat 1
,,Natasa LAPPA,,IQFOIL Fem. ,2.0,G,48,,271.0,177.0,World Championship 2023,Race 13 Silver Heat 1
,,Danicka SAILER,,IQFOIL Fem. ,15.0,G,65,,388.0,263.0,World Championship 2023,Race 13 Silver Heat 1
,,Sara SZENTIVANYI,,IQFOIL Fem. ,38.0,G,86,,589.0,450.0,World Championship 2023,Race 13 Silver Heat 1
,,Samantha COSTIN,,IQFOIL Fem. ,20.0,G,63,,357.0,258.0,World Championship 2023,Race 13 Silver Heat 1
,,Helena WANSER,,IQFOIL Fem. ,27.0,G,70,,384.0,281.0,World Championship 2023,Race 13 Silver Heat 1
,,Marion COUTURIER,,IQFOIL Fem. ,45.0,G,60,,363.0,237.0,World Championship 2023,Race 13 Silver Heat 1
,,Katya Ida COELHO,,IQFOIL Fem. ,45.0,G,88,,636.0,497.0,World Championship 2023,Race 13 Silver Heat 1
,,Anna WEIS,,IQFOIL Fem. ,45.0,G,80,,484.0,349.0,World Championship 2023,Race 13 Silver Heat 1
,,ONISHI Fujiko,,IQFOIL Fem. ,14.0,G,59,,331.0,233.0,World Championship 2023,Race 13 Silver Heat 1
,,Aimee BRIGHT,,IQFOIL Fem. ,29.0,G,66,,377.0,264.0,World Championship 2023,Race 13 Silver Heat 1
,,Aleksandra BLINNIKKA,,IQFOIL Fem. ,11.0,G,56,,315.0,212.0,World Championship 2023,Race 13 Silver Heat 1
,,Cristina ORTIZ VIVAS,,IQFOIL Fem. ,34.0,G,83,,510.0,385.0,World Championship 2023,Race 13 Silver Heat 1
,,Katerina ALTMANNOVA,,IQFOIL Fem. ,3.0,G,57,,326.0,214.0,World Championship 2023,Race 13 Silver Heat 1
,,Bruna MARTINELLI CESARIO de MELLO,,IQFOIL Fem. ,30.0,G,76,,439.0,326.0,World Championship 2023,Race 13 Silver Heat 1
,,Dominique STATER,,IQFOIL Fem. ,21.0,G,50,,314.8,194.8,World Championship 2023,Race 13 Silver Heat 1
,,Dilara URALP PALOMBO,,IQFOIL Fem. ,26.0,G,54,,313.0,210.0,World Championship 2023,Race 13 Silver Heat 1
,,Ingrid PUUSTA,,IQFOIL Fem. ,13.0,G,53,,314.0,207.0,World Championship 2023,Race 13 Silver Heat 1
,,Danae PONTIFEX,,IQFOIL Fem. ,22.0,G,64,,374.0,260.0,World Championship 2023,Race 13 Silver Heat 1
,,Fianne van den BRULE,,IQFOIL Fem. ,32.0,G,69,,385.0,280.0,World Championship 2023,Race 13 Silver Heat 1
,,Rebecca HELLER,,IQFOIL Fem. ,41.0,G,87,,594.0,457.0,World Championship 2023,Race 13 Silver Heat 1
,,Aikaterini DIVARI,,IQFOIL Fem. ,28.0,G,73,,433.0,313.0,World Championship 2023,Race 13 Silver Heat 1
,,Lina ERZEN,,IQFOIL Fem. ,9.0,G,51,,310.0,196.0,World Championship 2023,Race 13 Silver Heat 1
,,YAMABE Miki,,IQFOIL Fem. ,40.0,G,85,,515.0,388.0,World Championship 2023,Race 13 Silver Heat 1
,,Lucy KENYON,,IQFOIL Fem. ,19.0,G,68,,380.0,273.0,World Championship 2023,Race 13 Silver Heat 1
,,Kristyna PINOSOVA,,IQFOIL Fem. ,8.0,G,55,,308.0,211.0,World Championship 2023,Race 13 Silver Heat 1
,,Andrea TORRES FULLANA,,IQFOIL Fem. ,7.0,G,49,,304.0,182.0,World Championship 2023,Race 13 Silver Heat 1
,,Jennie ROBERTS,,IQFOIL Fem. ,17.0,G,61,,352.0,245.0,World Championship 2023,Race 13 Silver Heat 1
,,Cecilia Haslund ORESKOV,,IQFOIL Fem. ,33.0,G,84,,516.0,387.0,World Championship 2023,Race 13 Silver Heat 1
,,Alisa ENGELMANN,,IQFOIL Fem. ,10.0,G,45,,257.0,157.0,World Championship 2023,Race 13 Silver Heat 1
,,Elena SANDERA,,IQFOIL Fem. ,24.0,G,81,,496.0,357.0,World Championship 2023,Race 13 Silver Heat 1
,,Sofie HAMMEKEN,,IQFOIL Fem. ,31.0,G,72,,425.0,312.0,World Championship 2023,Race 13 Silver Heat 1
,,MA Kwan Ching,,IQFOIL Fem. ,1.0,G,46,,254.0,161.0,World Championship 2023,Race 13 Silver Heat 1
,,Johanna HJERTBERG,,IQFOIL Fem. ,25.0,G,58,,349.0,230.0,World Championship 2023,Race 13 Silver Heat 1
,,Merve VATAN,,IQFOIL Fem. ,4.0,G,52,,311.0,204.0,World Championship 2023,Race 13 Silver Heat 1
,,Emma Viktoria MILLEND,,IQFOIL Fem. ,5.0,G,62,,372.0,245.0,World Championship 2023,Race 13 Silver Heat 1
,,Daniela PELEG,,IQFOIL Fem. ,13.0,G,29,,257.0,170.0,World Championship 2023,Race 6 Blue Heat 1
,,Lucie BELBEOCH,,IQFOIL Fem. ,19.0,G,33,,307.0,197.0,World Championship 2023,Race 6 Blue Heat 1
,,Kristyna PINOSOVA,,IQFOIL Fem. ,25.0,G,55,,308.0,211.0,World Championship 2023,Race 6 Blue Heat 1
,,Ingrid PUUSTA,,IQFOIL Fem. ,35.0,G,53,,314.0,207.0,World Championship 2023,Race 6 Blue Heat 1
,,Zofia NOCETI KLEPACKA,,IQFOIL Fem. ,23.0,G,38,,323.6,225.6,World Championship 2023,Race 6 Blue Heat 1
,,Sharon KANTOR,,IQFOIL Fem. ,1.0,G,7,,115.0,55.0,World Championship 2023,Race 6 Blue Heat 1
,,Barbora SVIKOVA,,IQFOIL Fem. ,17.0,G,36,,308.0,219.0,World Championship 2023,Race 6 Blue Heat 1
,,Helene NOESMOEN,,IQFOIL Fem. ,7.0,G,5,,132.0,78.0,World Championship 2023,Race 6 Blue Heat 1
,,Cristina ORTIZ VIVAS,,IQFOIL Fem. ,41.0,G,83,,510.0,385.0,World Championship 2023,Race 6 Blue Heat 1
,,Maria Belen BAZO GERMAN,,IQFOIL Fem. ,5.0,G,25,,263.0,161.0,World Championship 2023,Race 6 Blue Heat 1
,,Katerina SVIKOVA,,IQFOIL Fem. ,15.0,G,40,,327.0,237.0,World Championship 2023,Race 6 Blue Heat 1
,,Emma Viktoria MILLEND,,IQFOIL Fem. ,27.0,G,62,,372.0,245.0,World Championship 2023,Race 6 Blue Heat 1
,,Shahar TIBI,,IQFOIL Fem. ,3.0,G,1,,74.0,38.0,World Championship 2023,Race 6 Blue Heat 1
,,Maja DZIARNOWSKA,,IQFOIL Fem. ,11.0,G,19,,189.0,128.0,World Championship 2023,Race 6 Blue Heat 1
,,Rebecca HELLER,,IQFOIL Fem. ,43.0,G,87,,594.0,457.0,World Championship 2023,Race 6 Blue Heat 1
,,Alisa ENGELMANN,,IQFOIL Fem. ,37.0,G,45,,257.0,157.0,World Championship 2023,Race 6 Blue Heat 1
,,Sofie HAMMEKEN,,IQFOIL Fem. ,31.0,G,72,,425.0,312.0,World Championship 2023,Race 6 Blue Heat 1
,,MA Kwan Ching,,IQFOIL Fem. ,9.0,G,46,,254.0,161.0,World Championship 2023,Race 6 Blue Heat 1
,,Maya GYSLER,,IQFOIL Fem. ,21.0,G,39,,345.0,234.0,World Championship 2023,Race 6 Blue Heat 1
,,Lucy KENYON,,IQFOIL Fem. ,29.0,G,68,,380.0,273.0,World Championship 2023,Race 6 Blue Heat 1
,,Sofia HAMALAINEN,,IQFOIL Fem. ,39.0,G,78,,461.0,341.0,World Championship 2023,Race 6 Blue Heat 1
,,Fianne van den BRULE,,IQFOIL Fem. ,33.0,G,69,,385.0,280.0,World Championship 2023,Race 6 Blue Heat 1
,,Maya MORRIS,,IQFOIL Fem. ,16.0,G,15,,185.0,113.0,World Championship 2023,Race 1 Yellow Heat 1
,,Alisa ENGELMANN,,IQFOIL Fem. ,21.0,G,45,,257.0,157.0,World Championship 2023,Race 1 Yellow Heat 1
,,Aimee BRIGHT,,IQFOIL Fem. ,25.0,G,66,,377.0,264.0,World Championship 2023,Race 1 Yellow Heat 1
,,Giorgia SPECIALE,,IQFOIL Fem. ,2.0,G,16,,186.0,114.0,World Championship 2023,Race 1 Yellow Heat 1
,,Manon PIANAZZA,,IQFOIL Fem. ,15.0,G,31,,275.0,192.0,World Championship 2023,Race 1 Yellow Heat 1
,,WATANABE Junna,,IQFOIL Fem. ,42.0,G,75,,434.0,319.0,World Championship 2023,Race 1 Yellow Heat 1
,,Anna WEIS,,IQFOIL Fem. ,40.0,G,80,,484.0,349.0,World Championship 2023,Race 1 Yellow Heat 1
,,Tamar STEINBERG,,IQFOIL Fem. ,8.0,G,6,,168.0,84.0,World Championship 2023,Race 1 Yellow Heat 1
,,DU Jie,,IQFOIL Fem. ,24.0,G,41,,355.0,248.0,World Championship 2023,Race 1 Yellow Heat 1
,,Catrin WILLIAMS,,IQFOIL Fem. ,33.0,G,71,,409.0,282.0,World Championship 2023,Race 1 Yellow Heat 1
,,Shahar RESHEF,,IQFOIL Fem. ,10.0,G,13,,218.0,102.0,World Championship 2023,Race 1 Yellow Heat 1
,,Katy SPYCHAKOV,,IQFOIL Fem. ,5.0,G,2,,134.0,40.0,World Championship 2023,Race 1 Yellow Heat 1
,,Cecilia Haslund ORESKOV,,IQFOIL Fem. ,41.0,G,84,,516.0,387.0,World Championship 2023,Race 1 Yellow Heat 1
,,Katerina ALTMANNOVA,,IQFOIL Fem. ,29.0,G,57,,326.0,214.0,World Championship 2023,Race 1 Yellow Heat 1
,,YAN Zheng,,IQFOIL Fem. ,1.0,G,8,,115.0,65.0,World Championship 2023,Race 1 Yellow Heat 1
,,Maja DZIARNOWSKA,,IQFOIL Fem. ,12.0,G,19,,189.0,128.0,World Championship 2023,Race 1 Yellow Heat 1
,,Lucie BELBEOCH,,IQFOIL Fem. ,19.0,G,33,,307.0,197.0,World Championship 2023,Race 1 Yellow Heat 1
,,Emma WILSON,,IQFOIL Fem. ,4.0,G,3,,51.0,27.0,World Championship 2023,Race 1 Yellow Heat 1
,,Theresa Marie STEINLEIN,,IQFOIL Fem. ,13.0,G,27,,258.0,164.0,World Championship 2023,Race 1 Yellow Heat 1
,,Fianne van den BRULE,,IQFOIL Fem. ,35.0,G,69,,385.0,280.0,World Championship 2023,Race 1 Yellow Heat 1
,,Tuva OPPEDAL,,IQFOIL Fem. ,22.0,G,35,,315.0,208.0,World Championship 2023,Race 1 Yellow Heat 1
,,Islay WATSON,,IQFOIL Fem. ,18.0,G,23,,267.0,150.0,World Championship 2023,Race 1 Yellow Heat 1
,,Helena WANSER,,IQFOIL Fem. ,32.0,G,70,,384.0,281.0,World Championship 2023,Race 1 Yellow Heat 1
,,Daniela PELEG,,IQFOIL Fem. ,11.0,G,29,,257.0,170.0,World Championship 2023,Race 1 Yellow Heat 1
,,Lina ERZEN,,IQFOIL Fem. ,28.0,G,51,,310.0,196.0,World Championship 2023,Race 1 Yellow Heat 1
,,Lilian de GEUS,,IQFOIL Fem. ,9.0,G,21,,205.0,134.0,World Championship 2023,Race 1 Yellow Heat 1
,,Kristyna PINOSOVA,,IQFOIL Fem. ,31.0,G,55,,308.0,211.0,World Championship 2023,Race 1 Yellow Heat 1
,,Aikaterini DIVARI,,IQFOIL Fem. ,30.0,G,73,,433.0,313.0,World Championship 2023,Race 1 Yellow Heat 1
,,Maria Belen BAZO GERMAN,,IQFOIL Fem. ,7.0,G,25,,263.0,161.0,World Championship 2023,Race 1 Yellow Heat 1
,,Delphine COUSIN,,IQFOIL Fem. ,17.0,G,24,,262.0,157.0,World Championship 2023,Race 1 Yellow Heat 1
,,MA Kwan Ching,,IQFOIL Fem. ,26.0,G,46,,254.0,161.0,World Championship 2023,Race 1 Yellow Heat 1
,,Lorena ABICHT,,IQFOIL Fem. ,43.0,G,79,,477.0,348.0,World Championship 2023,Race 1 Yellow Heat 1
,,Bryn MULLER,,IQFOIL Fem. ,38.0,G,74,,446.0,318.0,World Championship 2023,Race 1 Yellow Heat 1
,,Barbora SVIKOVA,,IQFOIL Fem. ,14.0,G,36,,308.0,219.0,World Championship 2023,Race 1 Yellow Heat 1
,,Marion COUTURIER,,IQFOIL Fem. ,27.0,G,60,,363.0,237.0,World Championship 2023,Race 1 Yellow Heat 1
,,Marta MAGGETTI,,IQFOIL Fem. ,6.0,G,10,,116.0,50.0,World Championship 2023,Race 1 Yellow Heat 1
,,Dilara URALP PALOMBO,,IQFOIL Fem. ,23.0,G,54,,313.0,210.0,World Championship 2023,Race 1 Yellow Heat 1
,,Sofia HAMALAINEN,,IQFOIL Fem. ,39.0,G,78,,461.0,341.0,World Championship 2023,Race 1 Yellow Heat 1
,,Emma Viktoria MILLEND,,IQFOIL Fem. ,34.0,G,62,,372.0,245.0,World Championship 2023,Race 1 Yellow Heat 1
,,Merve VATAN,,IQFOIL Fem. ,36.0,G,52,,311.0,204.0,World Championship 2023,Race 1 Yellow Heat 1
,,Helle OPPEDAL,,IQFOIL Fem. ,20.0,G,26,,266.0,163.0,World Championship 2023,Race 1 Yellow Heat 1
,,Elena SANDERA,,IQFOIL Fem. ,37.0,G,81,,496.0,357.0,World Championship 2023,Race 1 Yellow Heat 1
,,YAMABE Miki,,IQFOIL Fem. ,44.0,G,85,,515.0,388.0,World Championship 2023,Race 1 Yellow Heat 1
,,Mariana AGUILAR CHAVEZ PEON,,IQFOIL Fem. ,3.0,G,9,,161.0,93.0,World Championship 2023,Race 1 Yellow Heat 1
,,SUNAGA Yuki,,IQFOIL Fem. ,47.0,G,43,,401.0,265.0,World Championship 2023,Race 9 Yellow Heat 2
,,Sara WENNEKES,,IQFOIL Fem. ,47.0,G,11,,219.0,95.0,World Championship 2023,Race 9 Yellow Heat 2
,,Jennie ROBERTS,,IQFOIL Fem. ,47.0,G,61,,352.0,245.0,World Championship 2023,Race 9 Yellow Heat 2
,,Dominique STATER,,IQFOIL Fem. ,47.0,G,50,,314.8,194.8,World Championship 2023,Race 9 Yellow Heat 2
,,Lena ERDIL,,IQFOIL Fem. ,23.0,G,47,,247.0,166.0,World Championship 2023,Race 9 Yellow Heat 2
,,Elena SANDERA,,IQFOIL Fem. ,47.0,G,81,,496.0,357.0,World Championship 2023,Race 9 Yellow Heat 2
,,Dilara URALP PALOMBO,,IQFOIL Fem. ,47.0,G,54,,313.0,210.0,World Championship 2023,Race 9 Yellow Heat 2
,,Cecilia Haslund ORESKOV,,IQFOIL Fem. ,47.0,G,84,,516.0,387.0,World Championship 2023,Race 9 Yellow Heat 2
,,Manon PIANAZZA,,IQFOIL Fem. ,5.0,G,31,,275.0,192.0,World Championship 2023,Race 9 Yellow Heat 2
,,Palma CARGO,,IQFOIL Fem. ,15.0,G,14,,203.0,103.0,World Championship 2023,Race 9 Yellow Heat 2
,,LU Yunxiu,,IQFOIL Fem. ,9.0,G,44,,389.0,273.0,World Championship 2023,Race 9 Yellow Heat 2
,,Danae PONTIFEX,,IQFOIL Fem. ,21.0,G,64,,374.0,260.0,World Championship 2023,Race 9 Yellow Heat 2
,,Helle OPPEDAL,,IQFOIL Fem. ,47.0,G,26,,266.0,163.0,World Championship 2023,Race 9 Yellow Heat 2
,,Katerina ALTMANNOVA,,IQFOIL Fem. ,19.0,G,57,,326.0,214.0,World Championship 2023,Race 9 Yellow Heat 2
,,Sara SZENTIVANYI,,IQFOIL Fem. ,47.0,G,86,,589.0,450.0,World Championship 2023,Race 9 Yellow Heat 2
,,Katy SPYCHAKOV,,IQFOIL Fem. ,7.0,G,2,,134.0,40.0,World Championship 2023,Race 9 Yellow Heat 2
,,Saskia SILLS,,IQFOIL Fem. ,11.0,G,32,,282.0,195.0,World Championship 2023,Race 9 Yellow Heat 2
,,Marta MAGGETTI,,IQFOIL Fem. ,1.0,G,10,,116.0,50.0,World Championship 2023,Race 9 Yellow Heat 2
,,Shahar RESHEF,,IQFOIL Fem. ,3.0,G,13,,218.0,102.0,World Championship 2023,Race 9 Yellow Heat 2
,,Aikaterini DIVARI,,IQFOIL Fem. ,17.0,G,73,,433.0,313.0,World Championship 2023,Race 9 Yellow Heat 2
,,Bryn MULLER,,IQFOIL Fem. ,47.0,G,74,,446.0,318.0,World Championship 2023,Race 9 Yellow Heat 2
,,ONISHI Fujiko,,IQFOIL Fem. ,13.0,G,59,,331.0,233.0,World Championship 2023,Race 9 Yellow Heat 2
,,Shahar TIBI,,IQFOIL Fem. ,11.0,G,1,,74.0,38.0,World Championship 2023,Race 7 Blue Heat 1
,,Helene NOESMOEN,,IQFOIL Fem. ,1.0,G,5,,132.0,78.0,World Championship 2023,Race 7 Blue Heat 1
,,Fianne van den BRULE,,IQFOIL Fem. ,25.0,G,69,,385.0,280.0,World Championship 2023,Race 7 Blue Heat 1
,,Sharon KANTOR,,IQFOIL Fem. ,3.0,G,7,,115.0,55.0,World Championship 2023,Race 7 Blue Heat 1
,,Sofia HAMALAINEN,,IQFOIL Fem. ,29.0,G,78,,461.0,341.0,World Championship 2023,Race 7 Blue Heat 1
,,Kristyna PINOSOVA,,IQFOIL Fem. ,27.0,G,55,,308.0,211.0,World Championship 2023,Race 7 Blue Heat 1
,,Rebecca HELLER,,IQFOIL Fem. ,35.0,G,87,,594.0,457.0,World Championship 2023,Race 7 Blue Heat 1
,,Zofia NOCETI KLEPACKA,,IQFOIL Fem. ,19.0,G,38,,323.6,225.6,World Championship 2023,Race 7 Blue Heat 1
,,Alisa ENGELMANN,,IQFOIL Fem. ,13.0,G,45,,257.0,157.0,World Championship 2023,Race 7 Blue Heat 1
,,Sofie HAMMEKEN,,IQFOIL Fem. ,27.0,G,72,,425.0,312.0,World Championship 2023,Race 7 Blue Heat 1
,,Maja DZIARNOWSKA,,IQFOIL Fem. ,7.0,G,19,,189.0,128.0,World Championship 2023,Race 7 Blue Heat 1
,,Lucie BELBEOCH,,IQFOIL Fem. ,47.0,G,33,,307.0,197.0,World Championship 2023,Race 7 Blue Heat 1
,,Lucy KENYON,,IQFOIL Fem. ,25.0,G,68,,380.0,273.0,World Championship 2023,Race 7 Blue Heat 1
,,Maya GYSLER,,IQFOIL Fem. ,23.0,G,39,,345.0,234.0,World Championship 2023,Race 7 Blue Heat 1
,,MA Kwan Ching,,IQFOIL Fem. ,15.0,G,46,,254.0,161.0,World Championship 2023,Race 7 Blue Heat 1
,,Maria Belen BAZO GERMAN,,IQFOIL Fem. ,9.0,G,25,,263.0,161.0,World Championship 2023,Race 7 Blue Heat 1
,,Emma Viktoria MILLEND,,IQFOIL Fem. ,21.0,G,62,,372.0,245.0,World Championship 2023,Race 7 Blue Heat 1
,,Katerina SVIKOVA,,IQFOIL Fem. ,17.0,G,40,,327.0,237.0,World Championship 2023,Race 7 Blue Heat 1
,,Daniela PELEG,,IQFOIL Fem. ,5.0,G,29,,257.0,170.0,World Championship 2023,Race 7 Blue Heat 1
,,Barbora SVIKOVA,,IQFOIL Fem. ,31.0,G,36,,308.0,219.0,World Championship 2023,Race 7 Blue Heat 1
,,Ingrid PUUSTA,,IQFOIL Fem. ,47.0,G,53,,314.0,207.0,World Championship 2023,Race 7 Blue Heat 1
,,Cristina ORTIZ VIVAS,,IQFOIL Fem. ,33.0,G,83,,510.0,385.0,World Championship 2023,Race 7 Blue Heat 1
,,Barbora SVIKOVA,,IQFOIL Fem. ,16.0,G,36,,308.0,219.0,World Championship 2023,Race 11 Gold Heat 1
,,Alice READ,,IQFOIL Fem. ,29.0,G,37,,314.0,225.0,World Championship 2023,Race 11 Gold Heat 1
,,Maya GYSLER,,IQFOIL Fem. ,45.0,G,39,,345.0,234.0,World Championship 2023,Race 11 Gold Heat 1
,,DU Jie,,IQFOIL Fem. ,18.0,G,41,,355.0,248.0,World Championship 2023,Race 11 Gold Heat 1
,,Laerke BUHL-HANSEN,,IQFOIL Fem. ,24.0,G,34,,317.5,206.5,World Championship 2023,Race 11 Gold Heat 1
,,YAN Zheng,,IQFOIL Fem. ,31.0,G,8,,115.0,65.0,World Championship 2023,Race 11 Gold Heat 1
